question_id,model_a,model_b,winner,judge,turn,language,benchmark
f9d59be80a5044bc996b535d513d9618,palm-2,gpt-4,model_b,arena_user_16407,1,English,chatbot_arena
02599462d2e1446d9b08b689aad36d1c,claude-v1,oasst-pythia-12b,model_a,arena_user_17567,1,English,chatbot_arena
6801e50ee0ab440cb1c765408cf791fd,palm-2,gpt-3.5-turbo,model_a,arena_user_17614,6,English,chatbot_arena
abbb1d46f8c044d089af2d541a0c01e4,dolly-v2-12b,vicuna-13b,model_b,arena_user_17614,1,English,chatbot_arena
8c459655bc6942b99c4d41b9ba31c001,oasst-pythia-12b,gpt-3.5-turbo,model_b,arena_user_17614,2,English,chatbot_arena
c3e3a5b9872f432dae3971d3ccf131a7,vicuna-7b,RWKV-4-Raven-14B,model_b,arena_user_17614,3,English,chatbot_arena
ea5353ed795d495da484f35f68cdfd7a,vicuna-7b,vicuna-13b,tie,arena_user_17581,1,English,chatbot_arena
0d73fbd2330849ac99c8f13aa53a6c18,vicuna-13b,palm-2,tie (bothbad),arena_user_17624,1,English,chatbot_arena
20481598130d4b1a92a2202452d8f72f,vicuna-13b,vicuna-7b,tie,arena_user_17595,1,English,chatbot_arena
522f8eab30864987862d266aaebd93f4,gpt-3.5-turbo,koala-13b,tie (bothbad),arena_user_17624,1,English,chatbot_arena
940f40d66fbb4b02956006bd94ddb50d,vicuna-7b,chatglm-6b,model_b,arena_user_16977,1,English,chatbot_arena
ae9658bd9f904fc9b64199563169b595,koala-13b,fastchat-t5-3b,tie (bothbad),arena_user_17558,1,Turkish,chatbot_arena
1431ed84b7324a1ca08f99a43d56b087,palm-2,gpt-3.5-turbo,model_b,arena_user_17625,1,English,chatbot_arena
19a188213f894606a3d4980b6f45df4c,claude-v1,claude-instant-v1,model_a,arena_user_17558,1,Turkish,chatbot_arena
6312dfcf55ed4f61a742577773fbb2fd,oasst-pythia-12b,vicuna-13b,tie,arena_user_13046,1,English,chatbot_arena
681bf93956f04576bd693ca4b518736e,claude-instant-v1,gpt-3.5-turbo,model_b,arena_user_17626,1,English,chatbot_arena
26970dd33be14abd896cabb0290157a1,vicuna-7b,claude-instant-v1,model_b,arena_user_17530,1,English,chatbot_arena
c4e25837d16d432da37b7cc1400c181f,alpaca-13b,koala-13b,tie (bothbad),arena_user_17626,1,Slovenian,chatbot_arena
d6efaf3c5daa481f92c4dad2559cdd6b,RWKV-4-Raven-14B,alpaca-13b,model_b,arena_user_17626,1,Slovenian,chatbot_arena
62c9ee1e5b7a4011bcc005382c99ae51,stablelm-tuned-alpha-7b,claude-instant-v1,model_b,arena_user_17626,1,English,chatbot_arena
2d0e96b29a284f4aabd65371f634d3ae,koala-13b,vicuna-13b,tie (bothbad),arena_user_13046,1,English,chatbot_arena
a03b1a399fbe4e41875daf0e918455cd,gpt-3.5-turbo,fastchat-t5-3b,model_a,arena_user_17626,1,Slovenian,chatbot_arena
851764ef5cdd435d97442b9e51ef5cfd,claude-instant-v1,RWKV-4-Raven-14B,model_a,arena_user_17626,1,Slovenian,chatbot_arena
2f4c7d2c97524d0aa154645695023beb,vicuna-7b,claude-v1,tie (bothbad),arena_user_17626,1,Slovenian,chatbot_arena
3f73d9ebd6ea485db6c22027d018fdd3,claude-instant-v1,fastchat-t5-3b,tie (bothbad),arena_user_17626,1,Slovenian,chatbot_arena
323fad3f06854831bb8625a049153393,palm-2,vicuna-13b,tie (bothbad),arena_user_13046,2,English,chatbot_arena
fbc28438d6fe40faba8ef701e4b5502f,gpt-4,vicuna-7b,model_a,arena_user_13046,1,English,chatbot_arena
6c0958b20bf945c8bab6a48813060a2c,palm-2,claude-instant-v1,model_b,arena_user_17626,1,Slovenian,chatbot_arena
4a842af666654385bfafedb7e249b206,alpaca-13b,claude-instant-v1,tie (bothbad),arena_user_17589,1,English,chatbot_arena
ab8c5bd6360c40c9a2097255eb3c07a6,oasst-pythia-12b,vicuna-13b,tie (bothbad),arena_user_17589,1,English,chatbot_arena
81f5df1f112e4dd39cdd95d05e621d32,gpt-3.5-turbo,oasst-pythia-12b,model_a,arena_user_17589,1,English,chatbot_arena
11a2b132c07149448bf023553c474546,vicuna-13b,palm-2,model_a,arena_user_17626,1,English,chatbot_arena
74710b993a84437b9ce6c3ec0ac395c2,palm-2,RWKV-4-Raven-14B,tie (bothbad),arena_user_17589,1,English,chatbot_arena
1cdedebfd5c641da80d4aaaf336a555a,gpt-3.5-turbo,koala-13b,tie (bothbad),arena_user_17589,1,English,chatbot_arena
93cb7c8e415d4fc7acced1a590a44aca,palm-2,fastchat-t5-3b,model_a,arena_user_17626,1,English,chatbot_arena
9a033c7b88c04c25ac06abe7978223f2,stablelm-tuned-alpha-7b,vicuna-7b,tie (bothbad),arena_user_17626,1,Slovenian,chatbot_arena
d879eeabf2474a16ab12e141c9f02c5e,vicuna-7b,claude-v1,model_b,arena_user_17559,1,English,chatbot_arena
686be984ae8e43798188233e534f3c83,palm-2,alpaca-13b,model_a,arena_user_17589,1,English,chatbot_arena
2e1c5a9bab80469aa24c510399e9f0ec,claude-instant-v1,koala-13b,model_b,arena_user_17626,1,Slovenian,chatbot_arena
7f1516b131984764864680a4e4d7ab17,claude-instant-v1,gpt-3.5-turbo,tie,arena_user_17589,1,English,chatbot_arena
bbfecb77ccf84225b3b0b5388c8a70fc,vicuna-13b,claude-v1,tie,arena_user_17626,1,Slovenian,chatbot_arena
07cd8d9ef3a3454598eabee8d245126d,claude-v1,palm-2,model_a,arena_user_17626,1,Slovenian,chatbot_arena
e8a13480510442849babae76ff6b2789,chatglm-6b,gpt-4,model_b,arena_user_17549,1,English,chatbot_arena
505c5bd8f5f74e37920d41049739d57a,gpt-4,fastchat-t5-3b,model_a,arena_user_17626,1,English,chatbot_arena
e2d4612955254f96bf75370986917f37,vicuna-7b,chatglm-6b,model_b,arena_user_17549,1,English,chatbot_arena
525ac59b4e514091aa3c199562c545da,koala-13b,gpt-3.5-turbo,tie (bothbad),arena_user_17626,1,English,chatbot_arena
5891a399459c45a98b4a68294e933aa7,alpaca-13b,vicuna-7b,tie,arena_user_17550,1,English,chatbot_arena
cc5bf71cb68f4586b7c59b4d0ee37a61,dolly-v2-12b,vicuna-7b,tie (bothbad),arena_user_17549,1,English,chatbot_arena
8a8568641d0b40129150d9564504fea2,alpaca-13b,RWKV-4-Raven-14B,model_a,arena_user_13046,1,English,chatbot_arena
23a965ef697f4047b08b54f4f97ae947,claude-v1,vicuna-7b,model_a,arena_user_17633,1,English,chatbot_arena
4b393ecd59974bdab7f464cf87f244ab,claude-instant-v1,fastchat-t5-3b,model_a,arena_user_17549,1,English,chatbot_arena
de52a37b4ad84fc6ba7c521fe62eaa52,koala-13b,claude-instant-v1,tie (bothbad),arena_user_13990,1,English,chatbot_arena
0a16a595bd1449ba9fba666047084a9c,claude-v1,vicuna-7b,tie,arena_user_13990,1,English,chatbot_arena
dcc6fc973bb54f0ea72319fbbd7a530f,palm-2,gpt-3.5-turbo,model_a,arena_user_17568,1,English,chatbot_arena
eeae5190d54c48e1a566f6e45fddd377,dolly-v2-12b,gpt-4,model_b,arena_user_13990,1,English,chatbot_arena
1ce9d838ac384164b61293a1d118c194,gpt-4,koala-13b,tie (bothbad),arena_user_13990,1,English,chatbot_arena
e3cc420703e144638419d9bb194e158a,fastchat-t5-3b,vicuna-13b,tie,arena_user_13990,1,English,chatbot_arena
31c3f3e755b243298a27c87071e9f738,RWKV-4-Raven-14B,vicuna-7b,tie (bothbad),arena_user_17568,1,English,chatbot_arena
e6ba7b6afc1b4209bcd9d70519d8d78b,gpt-4,alpaca-13b,model_a,arena_user_17568,1,English,chatbot_arena
322722b56e8b41c2a83e843d4e58d03b,claude-v1,RWKV-4-Raven-14B,model_a,arena_user_13990,1,English,chatbot_arena
d7f3dfa780474560a601fe3920280f9b,gpt-4,palm-2,model_a,arena_user_13990,1,English,chatbot_arena
c22cccce294b4079aebba9e3f548cfa5,claude-v1,stablelm-tuned-alpha-7b,model_a,arena_user_16684,1,English,chatbot_arena
d2a4fbe526104dc091bf604917f63a44,mpt-7b-chat,claude-instant-v1,model_b,arena_user_16558,1,English,chatbot_arena
5bd0b32ccecf408fbbea515a5b4fced4,oasst-pythia-12b,gpt-3.5-turbo,tie (bothbad),arena_user_17531,2,English,chatbot_arena
7b18b5ae91824969989e21b6ad40f314,vicuna-7b,mpt-7b-chat,tie (bothbad),arena_user_17571,1,English,chatbot_arena
8d31abc32bdc4b31b48bc515d5133d15,stablelm-tuned-alpha-7b,mpt-7b-chat,model_b,arena_user_13046,1,English,chatbot_arena
046ea336736e4c6584defeaf4e674894,palm-2,RWKV-4-Raven-14B,model_a,arena_user_17571,1,English,chatbot_arena
42ef007086a54af08095362000aa69a6,fastchat-t5-3b,claude-instant-v1,model_b,arena_user_13046,1,English,chatbot_arena
23ec0cecbf614cd7b6ae94d77d40f29d,mpt-7b-chat,chatglm-6b,tie (bothbad),arena_user_17616,1,English,chatbot_arena
229715c65e984c5a86399d47ee8adb16,fastchat-t5-3b,gpt-3.5-turbo,model_b,arena_user_3820,1,English,chatbot_arena
5a5d336162e74000b98330e23e4822b4,claude-v1,vicuna-7b,model_a,arena_user_17571,1,English,chatbot_arena
3ba0c2b15a9f40fdb972e1a92c55885e,vicuna-7b,alpaca-13b,model_a,arena_user_17571,1,English,chatbot_arena
5199fcb134cb4965a7aab7c8ae82ade6,RWKV-4-Raven-14B,oasst-pythia-12b,tie (bothbad),arena_user_17532,1,German,chatbot_arena
a495bc9cec344c6fbb8d03c3d0d17926,claude-instant-v1,vicuna-7b,model_a,arena_user_13493,6,English,chatbot_arena
8e0ee840c61e4d0eba6717b0a54d9044,alpaca-13b,vicuna-7b,model_b,arena_user_13046,1,English,chatbot_arena
b4e64a59969f4c029fe92ac805cf4ec0,vicuna-7b,claude-v1,tie (bothbad),arena_user_16407,1,English,chatbot_arena
8dcdb2c929e8485db0067dbc10851259,alpaca-13b,vicuna-7b,model_b,arena_user_17533,1,English,chatbot_arena
a6324afc50aa494b84b1296c48b6a1d4,RWKV-4-Raven-14B,koala-13b,tie,arena_user_17553,1,English,chatbot_arena
9d1271c2235f4ed1b6eca6db442f285e,koala-13b,vicuna-7b,tie,arena_user_13493,5,English,chatbot_arena
6b2c35e0a7ac4007b26eaae4b3dae4ce,claude-v1,palm-2,model_b,arena_user_17614,1,English,chatbot_arena
a766bb2f42b1463bbe9698e4b2fa67b8,vicuna-13b,gpt-3.5-turbo,tie,arena_user_17608,1,English,chatbot_arena
7087b3eac99f468ca5070107c5cad814,vicuna-7b,gpt-3.5-turbo,model_b,arena_user_17617,4,English,chatbot_arena
13d3fe994a88424db34a0e7b64d35082,claude-instant-v1,palm-2,model_b,arena_user_16684,1,English,chatbot_arena
f6c43c4e094b448fa3642c54b7128688,gpt-3.5-turbo,RWKV-4-Raven-14B,tie,arena_user_9048,1,English,chatbot_arena
f8ba43d631004ea1bdf93b9659813f39,palm-2,llama-13b,model_a,arena_user_17614,3,English,chatbot_arena
f58dec60cfca41ccb8300aa3e7f5608a,gpt-4,gpt-3.5-turbo,tie,arena_user_17498,1,English,chatbot_arena
a73d4391329f4034956ba7ea31be2caf,RWKV-4-Raven-14B,oasst-pythia-12b,model_b,arena_user_9048,1,English,chatbot_arena
e5436b1ed6fe4c4fbe3f4a7cc0661d36,oasst-pythia-12b,vicuna-7b,model_b,arena_user_16801,1,English,chatbot_arena
f0372f6c660045059f8a7d79932e36fb,oasst-pythia-12b,chatglm-6b,tie (bothbad),arena_user_3820,1,English,chatbot_arena
12e1f7b0c2da4be5a63cc6fd21c830fc,vicuna-7b,gpt-4,model_b,arena_user_13046,2,English,chatbot_arena
ea3626abb4674c8d91eb51481deebea6,dolly-v2-12b,fastchat-t5-3b,model_b,arena_user_3820,1,English,chatbot_arena
8642d7cdc397401cb586b12eb3f31f43,vicuna-7b,mpt-7b-chat,model_a,arena_user_17541,1,English,chatbot_arena
693c6dd6e0904a1fbad406685fbf8dde,claude-instant-v1,mpt-7b-chat,model_a,arena_user_3820,1,English,chatbot_arena
fcb4ceb6b37e4bc0b7580905e87b70a2,vicuna-13b,gpt-4,model_b,arena_user_9048,1,English,chatbot_arena
ce6f22d5dde54838b4bfec2ea8e5730c,palm-2,vicuna-7b,model_a,arena_user_16541,1,English,chatbot_arena
cea173734d1e491b9704f863d0d6144d,oasst-pythia-12b,claude-instant-v1,model_b,arena_user_17560,1,French,chatbot_arena
a1c7c5ccd451471fa5ff3a0e19ecb76f,chatglm-6b,vicuna-7b,tie (bothbad),arena_user_16407,2,English,chatbot_arena
6226342c60344f3e97eae7773f75f695,RWKV-4-Raven-14B,mpt-7b-chat,tie (bothbad),arena_user_16407,1,English,chatbot_arena
83d039d5045e435a9e238aa306cbe9dd,koala-13b,claude-instant-v1,tie (bothbad),arena_user_16407,1,English,chatbot_arena
abc8dfb1204d4c4aad04ca5690fea9a2,mpt-7b-chat,alpaca-13b,tie (bothbad),arena_user_16407,1,English,chatbot_arena
655df2b6f0794016837823190a5372ba,chatglm-6b,fastchat-t5-3b,tie (bothbad),arena_user_16407,1,English,chatbot_arena
93c2f79851464e62a1f5cd6ec59cd4c5,gpt-3.5-turbo,gpt-4,model_b,arena_user_13493,6,English,chatbot_arena
6d514d4271a3416d8386128b3cec6c12,koala-13b,gpt-3.5-turbo,model_b,arena_user_16407,1,English,chatbot_arena
d3b74f3266df40a2a34a1e2eb7a4fbbc,gpt-3.5-turbo,palm-2,model_b,arena_user_11875,2,English,chatbot_arena
88cabc1ba90f46f9a1a4bdfee3805e14,mpt-7b-chat,vicuna-7b,tie,arena_user_17480,1,English,chatbot_arena
61fa430ea15b4bc6b085264891680445,oasst-pythia-12b,fastchat-t5-3b,tie (bothbad),arena_user_17071,1,Portuguese,chatbot_arena
73ad18a6b584429da72501a6828fc5af,vicuna-7b,oasst-pythia-12b,tie (bothbad),arena_user_17071,1,Portuguese,chatbot_arena
aaf2779ec7594f9db6b2faa7bfa4a6b0,RWKV-4-Raven-14B,koala-13b,tie (bothbad),arena_user_16407,2,English,chatbot_arena
13e72bfa166d4df6b9c7c794bc61a0e7,fastchat-t5-3b,vicuna-7b,model_b,arena_user_5641,1,English,chatbot_arena
d2fcedae0c374d11a130e2f1ccf0d7e7,vicuna-13b,vicuna-7b,model_b,arena_user_5641,1,English,chatbot_arena
d1527d2ed8bf4408ac89707e4c0cd619,vicuna-13b,RWKV-4-Raven-14B,tie (bothbad),arena_user_16407,2,English,chatbot_arena
eabc0dbe105f40a0b793bf3a2f35d291,vicuna-7b,vicuna-13b,tie (bothbad),arena_user_16407,2,English,chatbot_arena
8acfd56f721e43a1959b123011885e91,claude-v1,claude-instant-v1,model_b,arena_user_16801,1,English,chatbot_arena
9fa4e2c48fe34e1bace14d8698178896,RWKV-4-Raven-14B,claude-instant-v1,model_b,arena_user_16407,2,English,chatbot_arena
ec0bc0ee964e49c28395a0602487cbbc,palm-2,alpaca-13b,tie (bothbad),arena_user_16407,1,English,chatbot_arena
c878c05bb3b84bfe8d32ed5b0db45420,palm-2,gpt-4,model_b,arena_user_17534,1,English,chatbot_arena
b0aae3b47e2947bf97dc60bf155b1ec1,koala-13b,chatglm-6b,model_a,arena_user_17071,1,Portuguese,chatbot_arena
2ce948adb716479ba1b4b4b6bbbda9ca,vicuna-7b,alpaca-13b,model_a,arena_user_17590,1,English,chatbot_arena
39ef285d67ec4d2c923fb5d8cb159850,claude-v1,claude-instant-v1,model_a,arena_user_17628,1,English,chatbot_arena
7ce61d261e1a4550b0321b1d33ca37f6,claude-instant-v1,gpt-3.5-turbo,model_b,arena_user_17628,1,English,chatbot_arena
aa2fe9536f7a44029137ff2fba70a405,vicuna-13b,RWKV-4-Raven-14B,model_b,arena_user_17628,1,English,chatbot_arena
2ad20b0ccd944f34abaa87fa14b27dde,claude-instant-v1,vicuna-7b,model_a,arena_user_13493,3,English,chatbot_arena
aa29de1806d247288afe858a2cce2d83,koala-13b,claude-instant-v1,model_b,arena_user_17561,1,English,chatbot_arena
7c697221e67e484696aac8c1b18da837,vicuna-7b,vicuna-13b,tie,arena_user_17562,1,English,chatbot_arena
97990db51e68435ca9673c9b0f726725,oasst-pythia-12b,claude-v1,tie (bothbad),arena_user_17629,1,Turkish,chatbot_arena
b97d791c9d91407192f0a730ab32620b,claude-instant-v1,palm-2,model_a,arena_user_17563,1,English,chatbot_arena
2464bcf38cf74b77bc48ad30b2a0cdcc,palm-2,oasst-pythia-12b,model_a,arena_user_17564,1,English,chatbot_arena
80148591091b4ce7a33ecc34ca74a2c9,vicuna-13b,chatglm-6b,tie,arena_user_16407,1,English,chatbot_arena
90ff57232afa4e419883ca3fc7a89176,claude-instant-v1,mpt-7b-chat,model_a,arena_user_17636,1,Spanish,chatbot_arena
76da1faab8184b41ba6a056cd9a2684f,claude-instant-v1,RWKV-4-Raven-14B,model_a,arena_user_16407,1,English,chatbot_arena
a242f815be094dd587d2bcb009deca4c,gpt-4,vicuna-7b,model_a,arena_user_16407,1,English,chatbot_arena
f26a07804e7c4da583b0eb947f9df97a,RWKV-4-Raven-14B,alpaca-13b,tie (bothbad),arena_user_257,1,English,chatbot_arena
67c8ef1ecbd041fca6f7780afba322f0,stablelm-tuned-alpha-7b,gpt-4,model_b,arena_user_17600,1,German,chatbot_arena
70becf84da104cd0b76fd0e952599768,claude-instant-v1,chatglm-6b,model_a,arena_user_257,1,English,chatbot_arena
dc699bd0c1e144cea3b299942484f31d,claude-v1,vicuna-7b,model_a,arena_user_16407,1,English,chatbot_arena
b9e5168ec1504c87acbd0fdf4b92278a,stablelm-tuned-alpha-7b,claude-v1,model_b,arena_user_7329,2,German,chatbot_arena
7a292c70f41a49f1835451cf20823d79,alpaca-13b,palm-2,model_a,arena_user_17601,1,English,chatbot_arena
ae383f8cdc7742c5b53531426dd014b2,palm-2,vicuna-7b,model_b,arena_user_17542,1,English,chatbot_arena
978713b7747d461db55c764edb847324,claude-v1,RWKV-4-Raven-14B,model_a,arena_user_16407,1,English,chatbot_arena
534958db6b214748a0e88ad6561751c1,palm-2,vicuna-7b,tie,arena_user_257,1,English,chatbot_arena
e8c5f02687c747079f39296b10aaa984,chatglm-6b,claude-v1,model_a,arena_user_17611,1,English,chatbot_arena
a9d1870cf88145d6b6f79581179240db,mpt-7b-chat,fastchat-t5-3b,model_a,arena_user_17609,1,English,chatbot_arena
4b08a7a7115d4e8292eafe55c3b7adb2,vicuna-7b,RWKV-4-Raven-14B,model_a,arena_user_17611,1,English,chatbot_arena
bd48f62b187c48e3a92f92f50e3da16e,palm-2,vicuna-7b,tie (bothbad),arena_user_257,1,English,chatbot_arena
7c98e8214dd14077b517925213e9d8c0,alpaca-13b,vicuna-7b,tie,arena_user_16407,1,English,chatbot_arena
0bc312fe9d9a40678b5945c09be1b30b,palm-2,claude-instant-v1,tie (bothbad),arena_user_17609,1,English,chatbot_arena
b521e90ffe76454d87b091d7949ffdf2,gpt-3.5-turbo,alpaca-13b,model_a,arena_user_17611,1,English,chatbot_arena
6288ee6014a8453087572dcca9532021,gpt-3.5-turbo,oasst-pythia-12b,model_b,arena_user_17601,1,English,chatbot_arena
f104a1429a2b4a3b816b9b15620373a7,claude-instant-v1,chatglm-6b,tie (bothbad),arena_user_17543,1,English,chatbot_arena
d7dbd82a612d45ec8d122c00103276cf,gpt-4,claude-instant-v1,tie (bothbad),arena_user_17601,1,English,chatbot_arena
971b57f9ce6c4324b97a62fce1b31581,claude-instant-v1,vicuna-7b,tie (bothbad),arena_user_17543,1,English,chatbot_arena
e7a7848900424e18b7301407b9fe1f42,chatglm-6b,koala-13b,tie,arena_user_17601,1,English,chatbot_arena
b152ceadcb9746f0bc56e497657e5da7,vicuna-7b,claude-instant-v1,tie (bothbad),arena_user_17543,1,English,chatbot_arena
2d2c88ad097a4c3c885bf5f197143cb1,vicuna-13b,gpt-4,tie,arena_user_17611,1,English,chatbot_arena
6523db49f3854d4b941f621254ce907a,palm-2,claude-v1,model_b,arena_user_17543,1,English,chatbot_arena
2aae071b1a284a33871d2cf84b654e10,fastchat-t5-3b,koala-13b,model_a,arena_user_17601,1,English,chatbot_arena
fe62d10490b14c01a49f2969e9cdef98,stablelm-tuned-alpha-7b,RWKV-4-Raven-14B,tie (bothbad),arena_user_17601,1,English,chatbot_arena
a6207eb1382941dabc937559ddf053d3,oasst-pythia-12b,vicuna-7b,model_a,arena_user_17601,1,English,chatbot_arena
95a83d96ad894791852e8be256654d0d,claude-v1,fastchat-t5-3b,model_a,arena_user_17565,1,English,chatbot_arena
1669ac2069e74a8a9f655c5c13a492b3,claude-v1,vicuna-7b,model_a,arena_user_17544,3,English,chatbot_arena
dba9dd1fb9b8475aadc52c8d92c2aee7,mpt-7b-chat,koala-13b,tie (bothbad),arena_user_17543,1,English,chatbot_arena
58497313cdf94c91bcc8c0b7d45c3f59,gpt-4,vicuna-7b,tie (bothbad),arena_user_17543,1,English,chatbot_arena
a529b4868d9849aabc1d844410ef93d3,alpaca-13b,claude-instant-v1,model_b,arena_user_17611,1,English,chatbot_arena
3b9f1973051049a58471fc6b93f07330,koala-13b,mpt-7b-chat,tie (bothbad),arena_user_17544,3,English,chatbot_arena
8cc93dfe465f4cd984296b1a6085e6bf,vicuna-7b,claude-v1,model_b,arena_user_17544,3,English,chatbot_arena
1e395b27f5c2465daf9d9ed611dddaf9,claude-instant-v1,RWKV-4-Raven-14B,model_a,arena_user_17611,1,English,chatbot_arena
a9166b142496493abed84d74eb644bff,oasst-pythia-12b,stablelm-tuned-alpha-7b,tie,arena_user_17572,1,English,chatbot_arena
f65ac7b5a1184a78bd7c1f16a12fab53,oasst-pythia-12b,vicuna-7b,model_b,arena_user_17572,1,English,chatbot_arena
dd5956b523644276b21b70a1b5de953f,palm-2,mpt-7b-chat,tie,arena_user_17535,1,English,chatbot_arena
78ab1fb0c9614a48acaef2e7f47afa40,claude-instant-v1,koala-13b,model_a,arena_user_17593,1,English,chatbot_arena
7278795b859b4f18b3552b498c27139d,koala-13b,chatglm-6b,model_b,arena_user_17593,1,English,chatbot_arena
67eb9e7b6d4e4e358c624d98e3a89155,koala-13b,vicuna-7b,tie (bothbad),arena_user_17593,1,English,chatbot_arena
12ee8983ef8346ee9d57914becc82e78,vicuna-13b,claude-instant-v1,model_b,arena_user_17593,1,English,chatbot_arena
c9493f15d3484407b2dcbd03b7f7643d,oasst-pythia-12b,alpaca-13b,model_b,arena_user_17593,1,English,chatbot_arena
e834c89d4cd44141840d09af86779fb7,RWKV-4-Raven-14B,vicuna-7b,tie (bothbad),arena_user_17534,1,English,chatbot_arena
2fad7823ae8f4911bb1f6c287399095c,claude-instant-v1,alpaca-13b,model_a,arena_user_17593,1,English,chatbot_arena
356efc160bbe478ebfe264b3e011119c,chatglm-6b,oasst-pythia-12b,model_b,arena_user_17593,1,English,chatbot_arena
b4955fe658dc42b79736479f394f96c8,fastchat-t5-3b,gpt-3.5-turbo,model_b,arena_user_17593,1,English,chatbot_arena
be2963831f12447889ba9f0004f562f7,palm-2,alpaca-13b,model_b,arena_user_17534,1,English,chatbot_arena
d7eb337916444131a827c915fe7ec058,vicuna-7b,alpaca-13b,tie (bothbad),arena_user_17593,1,English,chatbot_arena
020401507c19413e8fc196085c6a462c,alpaca-13b,koala-13b,tie (bothbad),arena_user_17593,1,English,chatbot_arena
139d67dd456d4770819e5dfed3f72bf1,RWKV-4-Raven-14B,claude-v1,model_b,arena_user_17554,2,German,chatbot_arena
1c1fcc12902a476d84da4fd8b8d55851,mpt-7b-chat,palm-2,model_a,arena_user_4430,1,English,chatbot_arena
271e1f7dc3764d1b98d8485932a7d80c,koala-13b,alpaca-13b,model_b,arena_user_17618,1,English,chatbot_arena
645bfaec012f4ce4906cf6dde599f821,vicuna-13b,gpt-3.5-turbo,model_a,arena_user_4430,1,English,chatbot_arena
9c51a48e346041f5afe4a88fe9364a54,RWKV-4-Raven-14B,claude-instant-v1,model_b,arena_user_4430,1,English,chatbot_arena
d5d54109b25442cca2abdca7407e59e3,vicuna-13b,palm-2,model_b,arena_user_4430,1,English,chatbot_arena
b6ea1ecc5a4e4a0783dd599369c88853,claude-instant-v1,vicuna-7b,model_a,arena_user_4430,1,English,chatbot_arena
ba10e4182bc7478ebda547bd02d813cb,alpaca-13b,vicuna-7b,tie (bothbad),arena_user_17544,3,English,chatbot_arena
182b2870831747808c6994dd1cb1a89e,gpt-3.5-turbo,mpt-7b-chat,model_a,arena_user_17544,3,English,chatbot_arena
49c32f40b37241bcb3ca1c4ae1ef8b53,oasst-pythia-12b,gpt-4,model_b,arena_user_17593,1,English,chatbot_arena
517e3089fb4a425b9f2bd2ba7049f339,koala-13b,palm-2,model_b,arena_user_17544,3,English,chatbot_arena
b8f894d69f424ce3a57d42164aee8540,RWKV-4-Raven-14B,vicuna-7b,tie (bothbad),arena_user_17544,3,English,chatbot_arena
4a125374017e4506a740201d95576934,koala-13b,oasst-pythia-12b,model_b,arena_user_17593,1,English,chatbot_arena
08ba259d026e4feba1de7c262e50f17d,alpaca-13b,dolly-v2-12b,tie (bothbad),arena_user_17544,3,English,chatbot_arena
04c847423a814de986e41ccf9479ece6,dolly-v2-12b,gpt-3.5-turbo,model_b,arena_user_17536,1,English,chatbot_arena
6e43e8dce52c486993fafcbbc633c527,gpt-4,claude-instant-v1,model_a,arena_user_17638,1,English,chatbot_arena
aa936052cbb84ac9a00bee2bf9812665,vicuna-13b,stablelm-tuned-alpha-7b,model_a,arena_user_17638,2,English,chatbot_arena
03d566668ab54f15a0136ee7567a4cde,alpaca-13b,gpt-3.5-turbo,model_b,arena_user_17536,1,English,chatbot_arena
8364fbed661e40cbbb75a3677f5821a1,koala-13b,vicuna-7b,tie (bothbad),arena_user_17544,3,English,chatbot_arena
81b7d45ad083477f82f61a79441cd2df,mpt-7b-chat,vicuna-7b,model_b,arena_user_17593,1,English,chatbot_arena
1c78a6f105b0414da3ee9d48885de0b0,claude-instant-v1,claude-v1,tie,arena_user_17593,1,English,chatbot_arena
dadc7dac87b643488039dbbc5a24b853,oasst-pythia-12b,palm-2,model_b,arena_user_4518,1,English,chatbot_arena
c84089c41fff49ab90f8f3b50a3c8675,koala-13b,oasst-pythia-12b,model_a,arena_user_17639,1,English,chatbot_arena
dfe7977a0d3a4646bfc36fea232decae,vicuna-7b,gpt-3.5-turbo,tie,arena_user_17593,1,English,chatbot_arena
c13445963a4d458b9a294e119350bd8d,fastchat-t5-3b,alpaca-13b,tie (bothbad),arena_user_4518,1,English,chatbot_arena
f4fcc4d6addb49439787972748bcbd7f,vicuna-7b,gpt-3.5-turbo,model_b,arena_user_17638,2,English,chatbot_arena
b79c1d3f0dc94b0ebe87dd2e52b79c87,vicuna-7b,palm-2,model_b,arena_user_17640,2,English,chatbot_arena
0a7039cb72c944baa3af96bce777a029,palm-2,fastchat-t5-3b,model_b,arena_user_17015,1,English,chatbot_arena
06a0c63ad8bd44f18863b0712eea6b4a,vicuna-7b,fastchat-t5-3b,tie,arena_user_17573,2,English,chatbot_arena
fe0cc5044c7342f9a362adb14a0506af,chatglm-6b,claude-v1,model_b,arena_user_17573,1,English,chatbot_arena
13d0d0f2bc634b3e894894bcf9497c4f,mpt-7b-chat,claude-v1,tie (bothbad),arena_user_17573,1,English,chatbot_arena
3e640c68e0024b2f9d1197e0a9464ee7,chatglm-6b,koala-13b,tie (bothbad),arena_user_17573,1,English,chatbot_arena
34b9098c896547b782639f95c6428d17,oasst-pythia-12b,gpt-4,model_b,arena_user_17573,1,English,chatbot_arena
4106d170c6364d7c9391de960bab68c9,claude-instant-v1,koala-13b,model_a,arena_user_17573,1,English,chatbot_arena
ba58f70a5da345d28ed9c99eb766fadf,vicuna-13b,chatglm-6b,tie (bothbad),arena_user_12871,1,English,chatbot_arena
